Name;MSCI WORLD U$ - PRICE INDEX;;;
8/18/08;1335,283;;;
8/19/08;1314,415;;;
8/20/08;1322,53;;;
8/21/08;1327,634;;;
8/22/08;1337,532;;;
8/25/08;1324,168;;;
8/26/08;1321,829;;;
8/27/08;1330,448;;;
8/28/08;1347,308;;;
8/29/08;1344,862;;;
9/1/08;1335,593;;;
9/2/08;1328,555;;;
9/3/08;1318,194;;;
9/4/08;1282,034;;;
9/5/08;1269,131;;;
9/8/08;1297,56;;;
9/9/08;1264,909;;;
9/10/08;1264,269;;;
9/11/08;1263,08;;;
9/12/08;1283,13;;;
9/15/08;1236,883;;;
9/16/08;1228,062;;;
9/17/08;1191,371;;;
9/18/08;1216,769;;;
9/19/08;1286,437;;;
9/22/08;1264,891;;;
9/23/08;1249,658;;;
9/24/08;1244,026;;;
9/25/08;1261,194;;;
9/26/08;1250,368;;;
9/29/08;1163,53;;;
9/30/08;1182,443;;;
10/1/08;1184,288;;;
10/2/08;1141,415;;;
10/3/08;1138,674;;;
10/6/08;1072,994;;;
10/7/08;1039,719;;;
10/8/08;1003,687;;;
10/9/08;958,045;;;
10/10/08;910,331;;;
10/13/08;997,024;;;
10/14/08;1022,589;;;
10/15/08;950,362;;;
10/16/08;937,095;;;
10/17/08;950,774;;;
10/20/08;989,59;;;
10/21/08;972,119;;;
10/22/08;909,839;;;
10/23/08;910,683;;;
10/24/08;871,637;;;
10/27/08;834,035;;;
10/28/08;892,187;;;
10/29/08;924,289;;;
10/30/08;952,147;;;
10/31/08;957,245;;;
11/3/08;961,493;;;
11/4/08;1007,645;;;
11/5/08;982,978;;;
11/6/08;925,09;;;
11/7/08;939,279;;;
11/10/08;940,755;;;
11/11/08;906,284;;;
11/12/08;869,979;;;
11/13/08;893,951;;;
11/14/08;879,42;;;
11/17/08;858,826;;;
11/18/08;861,512;;;
11/19/08;821,634;;;
11/20/08;771,523;;;
11/21/08;794,839;;;
11/24/08;849,286;;;
11/25/08;863,237;;;
11/26/08;876,872;;;
11/27/08;884,744;;;
11/28/08;892,926;;;
12/1/08;830,331;;;
12/2/08;846,743;;;
12/3/08;860,188;;;
12/4/08;844,577;;;
12/5/08;848,399;;;
12/8/08;894,885;;;
12/9/08;887,652;;;
12/10/08;899,093;;;
12/11/08;892,292;;;
12/12/08;885,367;;;
12/15/08;891,24;;;
12/16/08;917,068;;;
12/17/08;928,125;;;
12/18/08;919,44;;;
12/19/08;906,919;;;
12/22/08;892,734;;;
12/23/08;888,309;;;
12/24/08;887,96;;;
12/25/08;889,127;;;
12/26/08;893,419;;;
12/29/08;901,077;;;
12/30/08;915,973;;;
12/31/08;920,226;;;
1/1/09;920,226;;;
1/2/09;945,966;;;
1/5/09;945,268;;;
1/6/09;949,688;;;
1/7/09;939,603;;;
1/8/09;938,555;;;
1/9/09;922,635;;;
1/12/09;902,582;;;
1/13/09;889,419;;;
1/14/09;862,248;;;
1/15/09;853,347;;;
1/16/09;865,83;;;
1/19/09;859,615;;;
1/20/09;822,615;;;
1/21/09;838,425;;;
1/22/09;830,424;;;
1/23/09;825,383;;;
1/26/09;841,917;;;
1/27/09;854,458;;;
1/28/09;878,831;;;
1/29/09;857,929;;;
1/30/09;838,827;;;
2/2/09;828,892;;;
2/3/09;843,769;;;
2/4/09;847,952;;;
2/5/09;852,944;;;
2/6/09;870,739;;;
2/9/09;876,937;;;
2/10/09;846,423;;;
2/11/09;845,04;;;
2/12/09;837,684;;;
2/13/09;837,018;;;
2/16/09;831,044;;;
2/17/09;796,667;;;
2/18/09;791,383;;;
2/19/09;790,18;;;
2/20/09;772,839;;;
2/23/09;757,294;;;
2/24/09;767,788;;;
2/25/09;763,81;;;
2/26/09;763,753;;;
2/27/09;750,863;;;
3/2/09;713,85;;;
3/3/09;705,351;;;
3/4/09;722,385;;;
3/5/09;700,456;;;
3/6/09;697,5;;;
3/9/09;688,638;;;
3/10/09;725,262;;;
3/11/09;730,95;;;
3/12/09;745,532;;;
3/13/09;756,41;;;
3/16/09;765,186;;;
3/17/09;778,582;;;
3/18/09;788,829;;;
3/19/09;803,11;;;
3/20/09;789,933;;;
3/23/09;830,155;;;
3/24/09;824,073;;;
3/25/09;829,44;;;
3/26/09;841,527;;;
3/27/09;824,692;;;
3/30/09;792,647;;;
3/31/09;805,216;;;
4/1/09;817,556;;;
4/2/09;852,757;;;
4/3/09;854,898;;;
4/6/09;848,543;;;
4/7/09;832,787;;;
4/8/09;835,519;;;
4/9/09;861,371;;;
4/10/09;861,956;;;
4/13/09;866,414;;;
4/14/09;861,859;;;
4/15/09;863,482;;;
4/16/09;875,592;;;
4/17/09;881,268;;;
4/20/09;849,118;;;
4/21/09;856,379;;;
4/22/09;857,492;;;
4/23/09;863,998;;;
4/24/09;882,259;;;
4/27/09;876,428;;;
4/28/09;866,307;;;
4/29/09;886,035;;;
4/30/09;893,025;;;
5/1/09;896,22;;;
5/4/09;921,533;;;
5/5/09;922,554;;;
5/6/09;934,772;;;
5/7/09;933,917;;;
5/8/09;953,567;;;
5/11/09;943,518;;;
5/12/09;941,637;;;
5/13/09;919,733;;;
5/14/09;920,982;;;
5/15/09;920,845;;;
5/18/09;936,28;;;
5/19/09;947,683;;;
5/20/09;953,474;;;
5/21/09;937,593;;;
5/22/09;941,25;;;
5/25/09;942,67;;;
5/26/09;958,274;;;
5/27/09;952,139;;;
5/28/09;954,956;;;
5/29/09;970,004;;;
6/1/09;994,498;;;
6/2/09;1000,084;;;
6/3/09;982,994;;;
6/4/09;986,03;;;
6/5/09;982,286;;;
6/8/09;975,185;;;
6/9/09;982,64;;;
6/10/09;987,533;;;
6/11/09;996,856;;;
6/12/09;994,393;;;
6/15/09;968,495;;;
6/16/09;960,019;;;
6/17/09;952,442;;;
6/18/09;958,479;;;
6/19/09;964,803;;;
6/22/09;939,169;;;
6/23/09;938,314;;;
6/24/09;951,089;;;
6/25/09;957,56;;;
6/26/09;963,773;;;
6/29/09;970,772;;;
6/30/09;964,048;;;
7/1/09;972,85;;;
7/2/09;947,706;;;
7/3/09;946,802;;;
7/6/09;940,862;;;
7/7/09;929,895;;;
7/8/09;921,145;;;
7/9/09;926,599;;;
7/10/09;921,397;;;
7/13/09;934,778;;;
7/14/09;945,719;;;
7/15/09;972,239;;;
7/16/09;980,579;;;
7/17/09;982,496;;;
7/20/09;995,668;;;
7/21/09;1004,783;;;
7/22/09;1005,286;;;
7/23/09;1024,712;;;
7/24/09;1027,493;;;
7/27/09;1032,264;;;
7/28/09;1028,211;;;
7/29/09;1023,421;;;
7/30/09;1038,791;;;
7/31/09;1044,753;;;
8/3/09;1065,585;;;
8/4/09;1066,795;;;
8/5/09;1061,64;;;
8/6/09;1059,239;;;
8/7/09;1063,207;;;
8/10/09;1060,147;;;
8/11/09;1049,344;;;
8/12/09;1058,579;;;
8/13/09;1071,061;;;
8/14/09;1063,978;;;
8/17/09;1034,276;;;
8/18/09;1045,118;;;
8/19/09;1050,651;;;
8/20/09;1063,122;;;
8/21/09;1080,573;;;
8/24/09;1087,769;;;
8/25/09;1090,655;;;
8/26/09;1086,605;;;
8/27/09;1085,779;;;
8/28/09;1094,092;;;
8/31/09;1085,599;;;
9/1/09;1066,631;;;
9/2/09;1058,947;;;
9/3/09;1064,264;;;
9/4/09;1075,408;;;
9/7/09;1085,238;;;
9/8/09;1098,553;;;
9/9/09;1106,314;;;
9/10/09;1114,797;;;
9/11/09;1119,225;;;
9/14/09;1118,307;;;
9/15/09;1119,903;;;
9/16/09;1138,329;;;
9/17/09;1142,292;;;
9/18/09;1139,429;;;
9/21/09;1130,869;;;
9/22/09;1143,385;;;
9/23/09;1137,892;;;
9/24/09;1122,925;;;
9/25/09;1115,398;;;
9/28/09;1127,597;;;
9/29/09;1125,571;;;
9/30/09;1126,985;;;
10/1/09;1102,035;;;
10/2/09;1088,903;;;
10/5/09;1099,442;;;
10/6/09;1121,628;;;
10/7/09;1122,974;;;
10/8/09;1137,587;;;
10/9/09;1139,844;;;
10/12/09;1145,925;;;
10/13/09;1142,153;;;
10/14/09;1162,57;;;
10/15/09;1166,652;;;
10/16/09;1156,198;;;
10/19/09;1170,638;;;
10/20/09;1166,032;;;
10/21/09;1163,516;;;
10/22/09;1163,502;;;
10/23/09;1153,422;;;
10/26/09;1139,866;;;
10/27/09;1131,439;;;
10/28/09;1108,971;;;
10/29/09;1127,808;;;
10/30/09;1106,17;;;
11/2/09;1109,243;;;
11/3/09;1104,091;;;
11/4/09;1115,334;;;
11/5/09;1128,343;;;
11/6/09;1132,192;;;
11/9/09;1157,712;;;
11/10/09;1156,844;;;
11/11/09;1162,163;;;
11/12/09;1152,5;;;
11/13/09;1158,258;;;
11/16/09;1175,396;;;
11/17/09;1169,56;;;
11/18/09;1171,542;;;
11/19/09;1151,979;;;
11/20/09;1145,724;;;
11/23/09;1165,83;;;
11/24/09;1160,136;;;
11/25/09;1170,714;;;
11/26/09;1154,873;;;
11/27/09;1144,583;;;
11/30/09;1149,007;;;
12/1/09;1171,944;;;
12/2/09;1173,863;;;
12/3/09;1170,565;;;
12/4/09;1168,901;;;
12/7/09;1165,329;;;
12/8/09;1151,378;;;
12/9/09;1148,935;;;
12/10/09;1154,065;;;
12/11/09;1155,544;;;
12/14/09;1164,87;;;
12/15/09;1157,843;;;
12/16/09;1165,706;;;
12/17/09;1145,378;;;
12/18/09;1144,113;;;
12/21/09;1155,785;;;
12/22/09;1159,319;;;
12/23/09;1166,321;;;
12/24/09;1172,163;;;
12/25/09;1171,555;;;
12/28/09;1176,348;;;
12/29/09;1177,967;;;
12/30/09;1171,287;;;
12/31/09;1168,468;;;
1/1/10;1168,468;;;
1/4/10;1189,393;;;
1/5/10;1192,887;;;
1/6/10;1193,524;;;
1/7/10;1192,906;;;
1/8/10;1198,257;;;
1/11/10;1207,218;;;
1/12/10;1199,342;;;
1/13/10;1201,613;;;
1/14/10;1207,98;;;
1/15/10;1195,657;;;
1/18/10;1198,222;;;
1/19/10;1203,332;;;
1/20/10;1184,487;;;
1/21/10;1166,928;;;
1/22/10;1149,894;;;
1/25/10;1148,989;;;
1/26/10;1143,442;;;
1/27/10;1140,277;;;
1/28/10;1128,324;;;
1/29/10;1119,537;;;
2/1/10;1129,287;;;
2/2/10;1144,957;;;
2/3/10;1138,905;;;
2/4/10;1106,372;;;
2/5/10;1095,481;;;
2/8/10;1092,632;;;
2/9/10;1101,183;;;
2/10/10;1101,441;;;
2/11/10;1108,273;;;
2/12/10;1107,324;;;
2/15/10;1107,417;;;
2/16/10;1124,859;;;
2/17/10;1133,789;;;
2/18/10;1138,936;;;
2/19/10;1134,449;;;
2/22/10;1139,817;;;
2/23/10;1128,519;;;
2/24/10;1133,203;;;
2/25/10;1124,023;;;
2/26/10;1133,348;;;
3/1/10;1140,585;;;
3/2/10;1149,392;;;
3/3/10;1157,366;;;
3/4/10;1155,596;;;
3/5/10;1170,459;;;
3/8/10;1174,701;;;
3/9/10;1174,11;;;
3/10/10;1180,315;;;
3/11/10;1182,688;;;
3/12/10;1187,374;;;
3/15/10;1181,99;;;
3/16/10;1193,726;;;
3/17/10;1202,505;;;
3/18/10;1196,712;;;
3/19/10;1190,78;;;
3/22/10;1193,453;;;
3/23/10;1200,859;;;
3/24/10;1190,328;;;
3/25/10;1191,751;;;
3/26/10;1193,414;;;
3/29/10;1200,615;;;
3/30/10;1201,097;;;
3/31/10;1200,53;;;
4/1/10;1212,14;;;
4/2/10;1212,756;;;
4/5/10;1217,36;;;
4/6/10;1218,12;;;
4/7/10;1213,333;;;
4/8/10;1211,268;;;
4/9/10;1223,319;;;
4/12/10;1229,345;;;
4/13/10;1226,01;;;
4/14/10;1239,308;;;
4/15/10;1241,7;;;
4/16/10;1222,249;;;
4/19/10;1217,511;;;
4/20/10;1228,047;;;
4/21/10;1225,365;;;
4/22/10;1218,734;;;
4/23/10;1225,38;;;
4/26/10;1228,594;;;
4/27/10;1202,485;;;
4/28/10;1194,226;;;
4/29/10;1208,259;;;
4/30/10;1198,564;;;
5/3/10;1202,319;;;
5/4/10;1171,397;;;
5/5/10;1157,864;;;
5/6/10;1125,363;;;
5/7/10;1099,576;;;
5/10/10;1153,481;;;
5/11/10;1144,892;;;
5/12/10;1158,706;;;
5/13/10;1152,636;;;
5/14/10;1123,784;;;
5/17/10;1116,024;;;
5/18/10;1111,913;;;
5/19/10;1095,694;;;
5/20/10;1063,609;;;
5/21/10;1073,61;;;
5/24/10;1064,014;;;
5/25/10;1048,529;;;
5/26/10;1053,251;;;
5/27/10;1084,675;;;
5/28/10;1080,298;;;
5/31/10;1079,801;;;
6/1/10;1069,536;;;
6/2/10;1079,221;;;
6/3/10;1090,996;;;
6/4/10;1060,272;;;
6/7/10;1041,402;;;
6/8/10;1045,48;;;
6/9/10;1050,353;;;
6/10/10;1075,333;;;
6/11/10;1080,679;;;
6/14/10;1091,216;;;
6/15/10;1108,341;;;
6/16/10;1111,109;;;
6/17/10;1112,763;;;
6/18/10;1115,349;;;
6/21/10;1120,549;;;
6/22/10;1105,206;;;
6/23/10;1095,859;;;
6/24/10;1082,395;;;
6/25/10;1079,521;;;
6/28/10;1082,586;;;
6/29/10;1048,086;;;
6/30/10;1041,323;;;
7/1/10;1036,084;;;
7/2/10;1036,616;;;
7/5/10;1033,739;;;
7/6/10;1051,597;;;
7/7/10;1071,747;;;
7/8/10;1084,871;;;
7/9/10;1091,532;;;
7/12/10;1091,466;;;
7/13/10;1109,012;;;
7/14/10;1113,075;;;
7/15/10;1113,118;;;
7/16/10;1089,889;;;
7/19/10;1089,311;;;
7/20/10;1093,51;;;
7/21/10;1088,38;;;
7/22/10;1110,1;;;
7/23/10;1117,452;;;
7/26/10;1129,748;;;
7/27/10;1130,921;;;
7/28/10;1129,302;;;
7/29/10;1128,229;;;
7/30/10;1124,826;;;
8/2/10;1152,168;;;
8/3/10;1152,99;;;
8/4/10;1152,498;;;
8/5/10;1153,013;;;
8/6/10;1152,248;;;
8/9/10;1158,18;;;
8/10/10;1145,358;;;
8/11/10;1112,828;;;
8/12/10;1106,067;;;
8/13/10;1103,56;;;
8/16/10;1106,212;;;
8/17/10;1118,887;;;
8/18/10;1119,657;;;
8/19/10;1106,911;;;
8/20/10;1093,775;;;
8/23/10;1093,236;;;
8/24/10;1079,041;;;
8/25/10;1073,831;;;
8/26/10;1077,338;;;
8/27/10;1089,237;;;
8/30/10;1083,621;;;
8/31/10;1080,699;;;
9/1/10;1111,515;;;
9/2/10;1119,147;;;
9/3/10;1131,487;;;
9/6/10;1136,224;;;
9/7/10;1123,681;;;
9/8/10;1128,585;;;
9/9/10;1136,707;;;
9/10/10;1139,023;;;
9/13/10;1154,475;;;
9/14/10;1158,155;;;
9/15/10;1159,209;;;
9/16/10;1157,075;;;
9/17/10;1156,099;;;
9/20/10;1171,558;;;
9/21/10;1169,469;;;
9/22/10;1170,547;;;
9/23/10;1163,327;;;
9/24/10;1183,029;;;
9/27/10;1180,599;;;
9/28/10;1184,133;;;
9/29/10;1183,962;;;
9/30/10;1179,194;;;
10/1/10;1184,193;;;
10/4/10;1175,345;;;
10/5/10;1199;;;
10/6/10;1205,327;;;
10/7/10;1206,36;;;
10/8/10;1209,774;;;
10/11/10;1210,443;;;
10/12/10;1207,824;;;
10/13/10;1222,061;;;
10/14/10;1226,069;;;
10/15/10;1223,434;;;
10/18/10;1227,861;;;
10/19/10;1208,854;;;
10/20/10;1221,86;;;
10/21/10;1224,924;;;
10/22/10;1222,958;;;
10/25/10;1229,689;;;
10/26/10;1223,803;;;
10/27/10;1213,887;;;
10/28/10;1221,346;;;
10/29/10;1222,226;;;
11/1/10;1223,307;;;
11/2/10;1233,978;;;
11/3/10;1233,941;;;
11/4/10;1263,411;;;
11/5/10;1264,732;;;
11/8/10;1261,366;;;
11/9/10;1258,774;;;
11/10/10;1250,407;;;
11/11/10;1248,133;;;
11/12/10;1236,351;;;
11/15/10;1235,368;;;
11/16/10;1212,556;;;
11/17/10;1214,575;;;
11/18/10;1234,121;;;
11/19/10;1235,332;;;
11/22/10;1231,423;;;
11/23/10;1210,646;;;
11/24/10;1221,906;;;
11/25/10;1223,725;;;
11/26/10;1210,358;;;
11/29/10;1200,863;;;
11/30/10;1193,558;;;
12/1/10;1216,675;;;
12/2/10;1237,413;;;
12/3/10;1247,148;;;
12/6/10;1244,751;;;
12/7/10;1249,358;;;
12/8/10;1246,557;;;
12/9/10;1251,218;;;
12/10/10;1256,518;;;
12/13/10;1265,317;;;
12/14/10;1267,705;;;
12/15/10;1259,68;;;
12/16/10;1260,039;;;
12/17/10;1257,844;;;
12/20/10;1259,819;;;
12/21/10;1271,278;;;
12/22/10;1273,729;;;
12/23/10;1273,478;;;
12/24/10;1274,416;;;
12/27/10;1272,939;;;
12/28/10;1275,537;;;
12/29/10;1279,085;;;
12/30/10;1276,694;;;
12/31/10;1280,071;;;
1/3/11;1287,943;;;
1/4/11;1289,261;;;
1/5/11;1285,137;;;
1/6/11;1283,658;;;
1/7/11;1281,406;;;
1/10/11;1275,612;;;
1/11/11;1282,234;;;
1/12/11;1298,465;;;
1/13/11;1305,339;;;
1/14/11;1308,996;;;
1/17/11;1307,422;;;
1/18/11;1316,174;;;
1/19/11;1308,809;;;
1/20/11;1295,093;;;
1/21/11;1302,543;;;
1/24/11;1312,184;;;
1/25/11;1310,928;;;
1/26/11;1318,323;;;
1/27/11;1321,14;;;
1/28/11;1302,126;;;
1/31/11;1308,083;;;
2/1/11;1330,27;;;
2/2/11;1332,772;;;
2/3/11;1329,934;;;
2/4/11;1331,653;;;
2/7/11;1339,437;;;
2/8/11;1347,356;;;
2/9/11;1342,337;;;
2/10/11;1337,849;;;
2/11/11;1340,994;;;
2/14/11;1344,831;;;
2/15/11;1344,274;;;
2/16/11;1352,026;;;
2/17/11;1359,682;;;
2/18/11;1362,622;;;
2/21/11;1358,097;;;
2/22/11;1338,118;;;
2/23/11;1329,9;;;
2/24/11;1327,056;;;
2/25/11;1341,3;;;
2/28/11;1351,647;;;
3/1/11;1340,888;;;
3/2/11;1337,943;;;
3/3/11;1352,052;;;
3/4/11;1348,436;;;
3/7/11;1338,869;;;
3/8/11;1341,045;;;
3/9/11;1339,582;;;
3/10/11;1313,553;;;
3/11/11;1315,074;;;
3/14/11;1301,314;;;
3/15/11;1271,869;;;
3/16/11;1260,15;;;
3/17/11;1279,695;;;
3/18/11;1287,129;;;
3/21/11;1307,42;;;
3/22/11;1311,008;;;
3/23/11;1311,618;;;
3/24/11;1324,041;;;
3/25/11;1325,852;;;
3/28/11;1321,605;;;
3/29/11;1323,812;;;
3/30/11;1335,975;;;
3/31/11;1334,925;;;
4/1/11;1341,445;;;
4/4/11;1345,622;;;
4/5/11;1343,637;;;
4/6/11;1348,861;;;
4/7/11;1345,196;;;
4/8/11;1351,431;;;
4/11/11;1348,647;;;
4/12/11;1333,854;;;
4/13/11;1338,749;;;
4/14/11;1336,54;;;
4/15/11;1338,038;;;
4/18/11;1316,907;;;
4/19/11;1324,452;;;
4/20/11;1350,218;;;
4/21/11;1360,954;;;
4/22/11;1361,028;;;
4/25/11;1357,499;;;
4/26/11;1366,686;;;
4/27/11;1371,376;;;
4/28/11;1384,943;;;
4/29/11;1388,62;;;
5/2/11;1391,863;;;
5/3/11;1382,987;;;
5/4/11;1371,363;;;
5/5/11;1355,452;;;
5/6/11;1359,27;;;
5/9/11;1353,772;;;
5/10/11;1366,365;;;
5/11/11;1357,349;;;
5/12/11;1351,135;;;
5/13/11;1343,166;;;
5/16/11;1336,646;;;
5/17/11;1329,33;;;
5/18/11;1341,984;;;
5/19/11;1345,733;;;
5/20/11;1336,648;;;
5/23/11;1313,693;;;
5/24/11;1315,763;;;
5/25/11;1320,261;;;
5/26/11;1326,96;;;
5/27/11;1338,468;;;
5/30/11;1338,295;;;
5/31/11;1354,607;;;
6/1/11;1335,586;;;
6/2/11;1325,36;;;
6/3/11;1320,113;;;
6/6/11;1309,776;;;
6/7/11;1311,899;;;
6/8/11;1301,837;;;
6/9/11;1307,925;;;
6/10/11;1288,492;;;
6/13/11;1288,486;;;
6/14/11;1305,838;;;
6/15/11;1283,971;;;
6/16/11;1273,561;;;
6/17/11;1280,579;;;
6/20/11;1281,549;;;
6/21/11;1301,774;;;
6/22/11;1299,531;;;
6/23/11;1281,573;;;
6/24/11;1275,448;;;
6/27/11;1281,77;;;
6/28/11;1296,429;;;
6/29/11;1314;;;
6/30/11;1331,182;;;
7/1/11;1343,806;;;
7/4/11;1348,178;;;
7/5/11;1345,933;;;
7/6/11;1341,981;;;
7/7/11;1352,385;;;
7/8/11;1343,125;;;
7/11/11;1314,812;;;
7/12/11;1307,279;;;
7/13/11;1320,34;;;
7/14/11;1310,831;;;
7/15/11;1313,169;;;
7/18/11;1297,04;;;
7/19/11;1316,539;;;
7/20/11;1324,115;;;
7/21/11;1343,718;;;
7/22/11;1348,695;;;
7/25/11;1340,939;;;
7/26/11;1342,401;;;
7/27/11;1318,959;;;
7/28/11;1312,625;;;
7/29/11;1306,054;;;
8/1/11;1297,225;;;
8/2/11;1269,437;;;
8/3/11;1262,707;;;
8/4/11;1208,397;;;
8/5/11;1194,049;;;
8/8/11;1132,908;;;
8/9/11;1164,914;;;
8/10/11;1130,331;;;
8/11/11;1166,539;;;
8/12/11;1180,821;;;
8/15/11;1204,8;;;
8/16/11;1196,576;;;
8/17/11;1200,345;;;
8/18/11;1147,862;;;
8/19/11;1131,692;;;
8/22/11;1131,334;;;
8/23/11;1157,748;;;
8/24/11;1168,582;;;
8/25/11;1154,639;;;
8/26/11;1163,018;;;
8/29/11;1190,92;;;
8/30/11;1196,181;;;
8/31/11;1211,224;;;
9/1/11;1203,166;;;
9/2/11;1175,264;;;
9/5/11;1153,568;;;
9/6/11;1141,908;;;
9/7/11;1173,437;;;
9/8/11;1169,618;;;
9/9/11;1134,677;;;
9/12/11;1122,684;;;
9/13/11;1134,649;;;
9/14/11;1145,071;;;
9/15/11;1169,474;;;
9/16/11;1176,026;;;
9/19/11;1156,534;;;
9/20/11;1161,938;;;
9/21/11;1137,175;;;
9/22/11;1089,333;;;
9/23/11;1094,923;;;
9/26/11;1109,43;;;
9/27/11;1140,156;;;
9/28/11;1122,446;;;
9/29/11;1129,698;;;
9/30/11;1104,065;;;
10/3/11;1074,812;;;
10/4/11;1074,497;;;
10/5/11;1096,162;;;
10/6/11;1123,846;;;
10/7/11;1126,152;;;
10/10/11;1156,539;;;
10/11/11;1159,277;;;
10/12/11;1175,708;;;
10/13/11;1169,207;;;
10/14/11;1186,399;;;
10/17/11;1171,84;;;
10/18/11;1177,541;;;
10/19/11;1174,97;;;
10/20/11;1166,921;;;
10/21/11;1194,33;;;
10/24/11;1211,885;;;
10/25/11;1195,813;;;
10/26/11;1200,429;;;
10/27/11;1250,822;;;
10/28/11;1254,203;;;
10/31/11;1217,296;;;
11/1/11;1174,773;;;
11/2/11;1189,295;;;
11/3/11;1206,762;;;
11/4/11;1203,067;;;
11/7/11;1204,973;;;
11/8/11;1215,688;;;
11/9/11;1180,592;;;
11/10/11;1178,919;;;
11/11/11;1205,46;;;
11/14/11;1194,555;;;
11/15/11;1191,204;;;
11/16/11;1178,948;;;
11/17/11;1162,67;;;
11/18/11;1157,5;;;
11/21/11;1130,984;;;
11/22/11;1127,249;;;
11/23/11;1102,892;;;
11/24/11;1099,84;;;
11/25/11;1097,81;;;
11/28/11;1132,349;;;
11/29/11;1139,696;;;
11/30/11;1184,604;;;
12/1/11;1184,459;;;
12/2/11;1187,636;;;
12/5/11;1199,331;;;
12/6/11;1193,676;;;
12/7/11;1197,31;;;
12/8/11;1174,6;;;
12/9/11;1187,286;;;
12/12/11;1168,923;;;
12/13/11;1159,392;;;
12/14/11;1139,045;;;
12/15/11;1142,851;;;
12/16/11;1146,476;;;
12/19/11;1135,299;;;
12/20/11;1163,898;;;
12/21/11;1164,162;;;
12/22/11;1173,46;;;
12/23/11;1182,239;;;
12/26/11;1182,85;;;
12/27/11;1183,588;;;
12/28/11;1167,961;;;
12/29/11;1177,558;;;
12/30/11;1182,595;;;
1/2/12;1186,071;;;
1/3/12;1206,093;;;
1/4/12;1203,62;;;
1/5/12;1197,032;;;
1/6/12;1191,667;;;
1/9/12;1192,485;;;
1/10/12;1207,554;;;
1/11/12;1204,301;;;
1/12/12;1207,369;;;
1/13/12;1201,059;;;
1/16/12;1202,483;;;
1/17/12;1211,635;;;
1/18/12;1222,17;;;
1/19/12;1233,004;;;
1/20/12;1235,638;;;
1/23/12;1242,69;;;
1/24/12;1237,125;;;
1/25/12;1243,353;;;
1/26/12;1250,634;;;
1/27/12;1246,038;;;
1/30/12;1238,887;;;
1/31/12;1240,894;;;
2/1/12;1257,584;;;
2/2/12;1259,913;;;
2/3/12;1273,743;;;
2/6/12;1273,46;;;
2/7/12;1278,271;;;
2/8/12;1281,234;;;
2/9/12;1284,242;;;
2/10/12;1269,663;;;
2/13/12;1279,204;;;
2/14/12;1273,911;;;
2/15/12;1274,572;;;
2/16/12;1280,157;;;
2/17/12;1288,051;;;
2/20/12;1296,425;;;
2/21/12;1294,618;;;
2/22/12;1288,977;;;
2/23/12;1294,344;;;
2/24/12;1300,569;;;
2/27/12;1298,085;;;
2/28/12;1302,996;;;
2/29/12;1298,72;;;
3/1/12;1304,481;;;
3/2/12;1298,505;;;
3/5/12;1292,05;;;
3/6/12;1265,484;;;
3/7/12;1270,771;;;
3/8/12;1290,382;;;
3/9/12;1291,861;;;
3/12/12;1289,613;;;
3/13/12;1308,592;;;
3/14/12;1305,706;;;
3/15/12;1314,449;;;
3/16/12;1320,957;;;
3/19/12;1325,651;;;
3/20/12;1316,707;;;
3/21/12;1312,394;;;
3/22/12;1304,326;;;
3/23/12;1308,247;;;
3/26/12;1323,378;;;
3/27/12;1322,318;;;
3/28/12;1312,447;;;
3/29/12;1305,421;;;
3/30/12;1312,011;;;
4/2/12;1324,257;;;
4/3/12;1316,884;;;
4/4/12;1291,811;;;
4/5/12;1290,089;;;
4/6/12;1289,028;;;
4/9/12;1280,141;;;
4/10/12;1259,339;;;
4/11/12;1266,597;;;
4/12/12;1284,254;;;
4/13/12;1268,349;;;
4/16/12;1266,942;;;
4/17/12;1287,09;;;
4/18/12;1283,872;;;
4/19/12;1277,721;;;
4/20/12;1281,713;;;
4/23/12;1264,215;;;
4/24/12;1271,804;;;
4/25/12;1285,52;;;
4/26/12;1293,43;;;
4/27/12;1298,712;;;
4/30/12;1293,991;;;
5/1/12;1296,982;;;
5/2/12;1291,502;;;
5/3/12;1284,441;;;
5/4/12;1264,985;;;
5/7/12;1260,927;;;
5/8/12;1250,582;;;
5/9/12;1240,848;;;
5/10/12;1245,043;;;
5/11/12;1242,404;;;
5/14/12;1224,337;;;
5/15/12;1213,994;;;
5/16/12;1204,635;;;
5/17/12;1191,485;;;
5/18/12;1178,43;;;
5/21/12;1191,452;;;
5/22/12;1199,88;;;
5/23/12;1187,358;;;
5/24/12;1191,464;;;
5/25/12;1188,559;;;
5/28/12;1190,116;;;
5/29/12;1201,506;;;
5/30/12;1181,366;;;
5/31/12;1177,645;;;
6/1/12;1152,971;;;
6/4/12;1151,206;;;
6/5/12;1158,302;;;
6/6/12;1183,598;;;
6/7/12;1190,738;;;
6/8/12;1188,859;;;
6/11/12;1184,098;;;
6/12/12;1191,915;;;
6/13/12;1190,174;;;
6/14/12;1196,004;;;
6/15/12;1208,529;;;
6/18/12;1211,713;;;
6/19/12;1226,936;;;
6/20/12;1229,503;;;
6/21/12;1206,861;;;
6/22/12;1205,67;;;
6/25/12;1188,274;;;
6/26/12;1190,43;;;
6/27/12;1201,707;;;
6/28/12;1199,935;;;
6/29/12;1235,716;;;
7/2/12;1240,496;;;
7/3/12;1251,4;;;
